E번호,단어(Word),출현횟수(Count),절수(Verses),뜻(Meaning),구절주소(References)
E07182,messengers,79,74,,"Gen 32:3; Gen 32:6; Num 20:14; Num 21:21; Num 22:5; Num 24:12; Deu 2:26; Jos 6:17; Jos 6:25; Jos 7:22; Jdg 6:35; Jdg 7:24; Jdg 9:31; Jdg 11:12; Jdg 11:13; Jdg 11:14; Jdg 11:17; Jdg 11:19; 1Sa 6:21; 1Sa 11:3; 1Sa 11:4; 1Sa 11:7; 1Sa 11:9; 1Sa 16:19; 1Sa 19:11; 1Sa 19:14; 1Sa 19:15; 1Sa 19:16; 1Sa 19:20; 1Sa 19:21; 1Sa 25:14; 1Sa 25:42; 2Sa 2:5; 2Sa 3:12; 2Sa 3:14; 2Sa 3:26; 2Sa 5:11; 2Sa 11:4; 2Sa 12:27; 1Ki 20:2; 1Ki 20:5; 1Ki 20:9; 2Ki 1:2; 2Ki 1:3; 2Ki 1:5; 2Ki 1:16; 2Ki 7:15; 2Ki 14:8; 2Ki 16:7; 2Ki 17:4; 2Ki 19:9; 2Ki 19:14; 2Ki 19:23; 1Ch 14:1; 1Ch 19:2; 1Ch 19:16; 2Ch 36:15; 2Ch 36:16; Neh 6:3; Pro 16:14; Isa 14:32; Isa 18:2; Isa 37:9; Isa 37:14; Isa 44:26; Isa 57:9; Jer 27:3; Eze 23:16; Eze 30:9; Nah 2:13; Luk 7:24; Luk 9:52; 2Co 8:23; Jam 2:25"
E07183,messes,1,1,,"Gen 43:34"
E07184,messiah,2,2,,"Dan 9:25; Dan 9:26"
E07185,messias,2,2,,"Joh 1:41; Joh 4:25"
E07186,met,45,45,,"Gen 32:1; Gen 33:8; Exo 3:18; Exo 4:24; Exo 4:27; Exo 5:3; Exo 5:20; Num 23:4; Num 23:16; Deu 23:4; Deu 25:18; Jos 11:5; Jos 17:10; 1Sa 10:10; 1Sa 25:20; 2Sa 2:13; 2Sa 16:1; 2Sa 18:9; 1Ki 13:24; 1Ki 18:7; 2Ki 9:21; 2Ki 10:13; Neh 13:2; Psa 85:10; Pro 7:10; Jer 41:6; Amo 5:19; Mat 8:28; Mat 28:9; Mar 5:2; Mar 11:4; Luk 8:27; Luk 9:37; Luk 17:12; Joh 4:51; Joh 11:20; Joh 11:30; Joh 12:18; Act 10:25; Act 16:16; Act 17:17; Act 20:14; Act 27:41; Heb 7:1; Heb 7:10"
E07187,mete,6,6,,"Exo 16:18; Psa 60:6; Psa 108:7; Mat 7:2; Mar 4:24; Luk 6:38"
E07188,meted,3,3,,"Isa 18:2; Isa 18:7; Isa 40:12"
E07189,meteyard,1,1,,"Lev 19:35"
E07190,methegammah,1,1,,"2Sa 8:1"
E07191,methusael,2,1,,"Gen 4:18"
E07192,methuselah,6,6,,"Gen 5:21; Gen 5:22; Gen 5:25; Gen 5:26; Gen 5:27; 1Ch 1:3"
E07193,meunim,1,1,,"Neh 7:52"
E07194,mezahab,2,2,,"Gen 36:39; 1Ch 1:50"
E07195,miamin,2,2,,"Ezr 10:25; Neh 12:5"
E07196,mibhar,1,1,,"1Ch 11:38"
E07197,mibsam,3,3,,"Gen 25:13; 1Ch 1:29; 1Ch 4:25"
E07198,mibzar,2,2,,"Gen 36:42; 1Ch 1:53"
E07199,micah,30,28,,"Jdg 17:1; Jdg 17:4; Jdg 17:5; Jdg 17:8; Jdg 17:9; Jdg 17:10; Jdg 17:12; Jdg 17:13; Jdg 18:2; Jdg 18:3; Jdg 18:4; Jdg 18:13; Jdg 18:15; Jdg 18:18; Jdg 18:22; Jdg 18:23; Jdg 18:26; Jdg 18:27; Jdg 18:31; 1Ch 5:5; 1Ch 8:34; 1Ch 8:35; 1Ch 9:15; 1Ch 9:40; 1Ch 9:41; 2Ch 34:20; Jer 26:18; Mic 1:1"
E07200,micaiah,18,18,,"1Ki 22:8; 1Ki 22:9; 1Ki 22:13; 1Ki 22:14; 1Ki 22:15; 1Ki 22:24; 1Ki 22:25; 1Ki 22:26; 1Ki 22:28; 2Ch 18:7; 2Ch 18:8; 2Ch 18:12; 2Ch 18:13; 2Ch 18:14; 2Ch 18:23; 2Ch 18:24; 2Ch 18:25; 2Ch 18:27"
E07201,mice,4,4,,"1Sa 6:4; 1Sa 6:5; 1Sa 6:11; 1Sa 6:18"
E07202,micha,4,4,,"2Sa 9:12; Neh 10:11; Neh 11:17; Neh 11:22"
E07203,michael,15,15,,"Num 13:13; 1Ch 5:13; 1Ch 5:14; 1Ch 6:40; 1Ch 7:3; 1Ch 8:16; 1Ch 12:20; 1Ch 27:18; 2Ch 21:2; Ezr 8:8; Dan 10:13; Dan 10:21; Dan 12:1; Jud 1:9; Rev 12:7"
E07204,michah,4,3,,"1Ch 23:20; 1Ch 24:24; 1Ch 24:25"
E07205,michaiah,7,7,,"2Ki 22:12; 2Ch 13:2; 2Ch 17:7; Neh 12:35; Neh 12:41; Jer 36:11; Jer 36:13"
E07206,michal,18,17,,"1Sa 14:49; 1Sa 18:20; 1Sa 18:27; 1Sa 18:28; 1Sa 19:11; 1Sa 19:12; 1Sa 19:13; 1Sa 19:17; 1Sa 25:44; 2Sa 3:13; 2Sa 3:14; 2Sa 6:16; 2Sa 6:20; 2Sa 6:21; 2Sa 6:23; 2Sa 21:8; 1Ch 15:29"
E07207,michmas,2,2,,"Ezr 2:27; Neh 7:31"
E07208,michmash,9,9,,"1Sa 13:2; 1Sa 13:5; 1Sa 13:11; 1Sa 13:16; 1Sa 13:23; 1Sa 14:5; 1Sa 14:31; Neh 11:31; Isa 10:28"
E07209,michmethah,2,2,,"Jos 16:6; Jos 17:7"
E07210,michri,1,1,,"1Ch 9:8"
E07211,michtam,6,6,,"Psa 16:1; Psa 56:1; Psa 57:1; Psa 58:1; Psa 59:1; Psa 60:1"
E07212,midday,3,3,,"1Ki 18:29; Neh 8:3; Act 26:13"
E07213,middin,1,1,,"Jos 15:61"
E07214,middle,18,16,,"Exo 26:28; Exo 36:33; Jos 12:2; Jdg 7:19; Jdg 9:37; Jdg 16:29; 1Sa 25:29; 2Sa 10:4; 1Ki 6:6; 1Ki 6:8; 1Ki 8:64; 2Ki 20:4; 2Ch 7:7; Jer 39:3; Eze 1:16; Eph 2:14"
E07215,middlemost,2,2,,"Eze 42:5; Eze 42:6"
E07216,midian,39,38,,"Gen 25:2; Gen 25:4; Gen 36:35; Exo 2:15; Exo 2:16; Exo 3:1; Exo 4:19; Exo 18:1; Num 22:4; Num 22:7; Num 25:15; Num 25:18; Num 31:3; Num 31:8; Num 31:9; Jos 13:21; Jdg 6:1; Jdg 6:2; Jdg 7:8; Jdg 7:13; Jdg 7:14; Jdg 7:15; Jdg 7:25; Jdg 8:3; Jdg 8:5; Jdg 8:12; Jdg 8:22; Jdg 8:26; Jdg 8:28; Jdg 9:17; 1Ki 11:18; 1Ch 1:32; 1Ch 1:33; 1Ch 1:46; Isa 9:4; Isa 10:26; Isa 60:6; Hab 3:7"
E07217,midianite,1,1,,"Num 10:29"
E07218,midianites,24,24,,"Gen 37:28; Gen 37:36; Num 25:17; Num 31:2; Num 31:3; Num 31:7; Jdg 6:2; Jdg 6:3; Jdg 6:6; Jdg 6:7; Jdg 6:11; Jdg 6:13; Jdg 6:14; Jdg 6:16; Jdg 6:33; Jdg 7:1; Jdg 7:2; Jdg 7:7; Jdg 7:12; Jdg 7:23; Jdg 7:24; Jdg 7:25; Jdg 8:1; Psa 83:9"
E07219,midianitish,3,3,,"Num 25:6; Num 25:14; Num 25:15"
E07220,midnight,14,13,,"Exo 11:4; Exo 12:29; Jdg 16:3; Rut 3:8; 1Ki 3:20; Job 34:20; Psa 119:62; Mat 25:6; Mar 13:35; Luk 11:5; Act 16:25; Act 20:7; Act 27:27"
E07221,midst,364,350,,"Gen 1:6; Gen 2:9; Gen 3:3; Gen 15:10; Gen 19:29; Gen 48:16; Exo 3:2; Exo 3:4; Exo 3:20; Exo 8:22; Exo 11:4; Exo 14:16; Exo 14:22; Exo 14:23; Exo 14:27; Exo 14:29; Exo 15:19; Exo 23:25; Exo 24:16; Exo 24:18; Exo 26:28; Exo 27:5; Exo 28:32; Exo 33:3; Exo 33:5; Exo 34:12; Exo 38:4; Exo 39:23; Lev 16:16; Num 2:17; Num 5:3; Num 16:47; Num 19:6; Num 33:8; Num 35:5; Deu 4:11; Deu 4:12; Deu 4:15; Deu 4:33; Deu 4:34; Deu 4:36; Deu 5:4; Deu 5:22; Deu 5:23; Deu 5:24; Deu 5:26; Deu 9:10; Deu 10:4; Deu 11:3; Deu 11:6; Deu 13:5; Deu 13:16; Deu 17:20; Deu 18:15; Deu 19:2; Deu 23:14; Deu 32:51; Jos 3:17; Jos 4:3; Jos 4:5; Jos 4:8; Jos 4:9; Jos 4:10; Jos 4:18; Jos 7:13; Jos 7:21; Jos 7:23; Jos 8:13; Jos 8:22; Jos 10:13; Jos 13:9; Jos 13:16; Jdg 15:4; Jdg 18:20; Jdg 20:42; 1Sa 11:11; 1Sa 16:13; 1Sa 18:10; 2Sa 1:25; 2Sa 4:6; 2Sa 6:17; 2Sa 18:14; 2Sa 20:12; 2Sa 23:12; 2Sa 23:20; 2Sa 24:5; 1Ki 3:8; 1Ki 6:27; 1Ki 8:51; 1Ki 20:39; 1Ki 22:35; 2Ki 6:20; 1Ch 11:14; 1Ch 16:1; 1Ch 19:4; 2Ch 6:13; 2Ch 20:14; 2Ch 32:4; Neh 4:11; Neh 9:11"
E07222,midwife,3,3,,"Gen 35:17; Gen 38:28; Exo 1:16"
E07223,midwives,7,6,,"Exo 1:15; Exo 1:17; Exo 1:18; Exo 1:19; Exo 1:20; Exo 1:21"
E07224,migdalel,1,1,,"Jos 19:38"
E07225,migdalgad,1,1,,"Jos 15:37"
E07226,migdol,4,4,,"Exo 14:2; Num 33:7; Jer 44:1; Jer 46:14"
E07227,might,475,439,,"Gen 12:19; Gen 13:6; Gen 17:18; Gen 26:10; Gen 30:34; Gen 30:41; Gen 31:27; Gen 36:7; Gen 37:22; Gen 43:32; Gen 49:3; Exo 10:1; Exo 12:33; Exo 36:18; Exo 39:21; Lev 24:12; Lev 26:45; Num 4:37; Num 4:41; Num 14:13; Num 22:41; Deu 2:30; Deu 3:24; Deu 4:14; Deu 4:36; Deu 4:42; Deu 5:29; Deu 6:1; Deu 6:5; Deu 6:23; Deu 6:24; Deu 8:3; Deu 8:16; Deu 8:17; Deu 28:32; Deu 29:6; Deu 32:13; Jos 4:24; Jos 11:20; Jos 20:9; Jos 22:16; Jos 22:24; Jos 22:27; Jos 24:8; Jdg 3:2; Jdg 5:31; Jdg 6:14; Jdg 9:24; Jdg 16:30; Jdg 18:7; Rut 1:6; 1Sa 4:4; 1Sa 13:10; 1Sa 14:14; 1Sa 18:27; 1Sa 20:6; 2Sa 6:14; 2Sa 10:10; 2Sa 15:4; 2Sa 17:14; 2Sa 17:17; 2Sa 22:41; 1Ki 2:27; 1Ki 7:7; 1Ki 8:1; 1Ki 8:16; 1Ki 12:15; 1Ki 15:17; 1Ki 15:23; 1Ki 16:5; 1Ki 16:27; 1Ki 19:4; 1Ki 22:7; 1Ki 22:45; 2Ki 7:2; 2Ki 7:19; 2Ki 10:19; 2Ki 10:34; 2Ki 13:8; 2Ki 13:12; 2Ki 14:15; 2Ki 14:28; 2Ki 15:19; 2Ki 20:20; 2Ki 22:17; 2Ki 23:10; 2Ki 23:24; 2Ki 23:25; 2Ki 23:33; 2Ki 24:16; 1Ch 4:10; 1Ch 7:2; 1Ch 7:5; 1Ch 12:8; 1Ch 13:8; 1Ch 29:2; 1Ch 29:12; 1Ch 29:30; 2Ch 2:12; 2Ch 6:5"
E07228,mightest,19,18,,"Deu 4:35; Deu 6:2; Jdg 16:6; Jdg 16:10; Jdg 16:13; 1Sa 17:28; Neh 9:29; Psa 8:2; Psa 51:4; Pro 22:21; Dan 2:30; Mat 15:5; Mar 7:11; Luk 1:4; Act 9:17; Rom 3:4; 1Ti 1:3; 1Ti 1:18"
E07229,mightier,13,13,,"Gen 26:16; Exo 1:9; Num 14:12; Deu 4:38; Deu 7:1; Deu 9:1; Deu 9:14; Deu 11:23; Psa 93:4; Ecc 6:10; Mat 3:11; Mar 1:7; Luk 3:16"
E07230,mighties,2,2,,"1Ch 11:12; 1Ch 11:24"
E07231,mightiest,1,1,,"1Ch 11:19"
E07232,mightily,11,11,,"Deu 6:3; Jdg 4:3; Jdg 14:6; Jdg 15:14; Jer 25:30; Jon 3:8; Nah 2:1; Act 18:28; Act 19:20; Col 1:29; Rev 18:2"
E07233,mighty,284,277,,"Gen 6:4; Gen 10:8; Gen 10:9; Gen 18:18; Gen 23:6; Gen 49:24; Exo 1:7; Exo 1:20; Exo 3:19; Exo 9:28; Exo 10:19; Exo 15:10; Exo 15:15; Exo 32:11; Lev 19:15; Num 22:6; Deu 3:24; Deu 4:34; Deu 4:37; Deu 5:15; Deu 6:21; Deu 7:8; Deu 7:19; Deu 7:21; Deu 7:23; Deu 9:26; Deu 9:29; Deu 10:17; Deu 11:2; Deu 26:5; Deu 26:8; Deu 34:12; Jos 1:14; Jos 4:24; Jos 6:2; Jos 8:3; Jos 10:2; Jos 10:7; Jdg 5:13; Jdg 5:22; Jdg 5:23; Jdg 6:12; Jdg 11:1; Rut 2:1; 1Sa 2:4; 1Sa 4:8; 1Sa 9:1; 1Sa 16:18; 2Sa 1:19; 2Sa 1:21; 2Sa 1:22; 2Sa 1:25; 2Sa 1:27; 2Sa 10:7; 2Sa 16:6; 2Sa 17:8; 2Sa 17:10; 2Sa 20:7; 2Sa 23:8; 2Sa 23:9; 2Sa 23:16; 2Sa 23:17; 2Sa 23:22; 1Ki 1:8; 1Ki 1:10; 1Ki 11:28; 2Ki 5:1; 2Ki 15:20; 2Ki 24:14; 2Ki 24:15; 1Ch 1:10; 1Ch 5:24; 1Ch 7:7; 1Ch 7:9; 1Ch 7:11; 1Ch 7:40; 1Ch 8:40; 1Ch 11:10; 1Ch 11:11; 1Ch 12:1; 1Ch 12:4; 1Ch 12:21; 1Ch 12:25; 1Ch 12:28; 1Ch 12:30; 1Ch 19:8; 1Ch 26:6; 1Ch 26:31; 1Ch 27:6; 1Ch 28:1; 1Ch 29:24; 2Ch 6:32; 2Ch 13:3; 2Ch 13:21; 2Ch 14:8; 2Ch 17:13; 2Ch 17:14; 2Ch 17:16; 2Ch 17:17; 2Ch 25:6"
E07234,migron,2,2,,"1Sa 14:2; Isa 10:28"
E07235,mijamin,2,2,,"1Ch 24:9; Neh 10:7"
E07236,mikloth,4,4,,"1Ch 8:32; 1Ch 9:37; 1Ch 9:38; 1Ch 27:4"
E07237,mikneiah,2,2,,"1Ch 15:18; 1Ch 15:21"
E07238,milalai,1,1,,"Neh 12:36"
E07239,milcah,11,10,,"Gen 11:29; Gen 22:20; Gen 22:23; Gen 24:15; Gen 24:24; Gen 24:47; Num 26:33; Num 27:1; Num 36:11; Jos 17:3"
E07240,milch,3,3,,"Gen 32:15; 1Sa 6:7; 1Sa 6:10"
E07241,milcom,3,3,,"1Ki 11:5; 1Ki 11:33; 2Ki 23:13"
E07242,mildew,5,5,,"Deu 28:22; 1Ki 8:37; 2Ch 6:28; Amo 4:9; Hag 2:17"
E07243,mile,1,1,,"Mat 5:41"
E07244,miletum,1,1,,"2Ti 4:20"
E07245,miletus,2,2,,"Act 20:15; Act 20:17"
E07246,milk,48,48,,"Gen 18:8; Gen 49:12; Exo 3:8; Exo 3:17; Exo 13:5; Exo 23:19; Exo 33:3; Exo 34:26; Lev 20:24; Num 13:27; Num 14:8; Num 16:13; Num 16:14; Deu 6:3; Deu 11:9; Deu 14:21; Deu 26:9; Deu 26:15; Deu 27:3; Deu 31:20; Deu 32:14; Jos 5:6; Jdg 4:19; Jdg 5:25; Job 10:10; Job 21:24; Pro 27:27; Pro 30:33; Sol 4:11; Sol 5:1; Sol 5:12; Isa 7:22; Isa 28:9; Isa 55:1; Isa 60:16; Isa 66:11; Jer 11:5; Jer 32:22; Lam 4:7; Eze 20:6; Eze 20:15; Eze 25:4; Joe 3:18; 1Co 3:2; 1Co 9:7; Heb 5:12; Heb 5:13; 1Pe 2:2"
E07247,mill,2,2,,"Exo 11:5; Mat 24:41"
E07248,millet,1,1,,"Eze 4:9"
E07249,millions,1,1,,"Gen 24:60"
E07250,millo,10,9,,"Jdg 9:6; Jdg 9:20; 2Sa 5:9; 1Ki 9:15; 1Ki 9:24; 1Ki 11:27; 2Ki 12:20; 1Ch 11:8; 2Ch 32:5"
E07251,mills,1,1,,"Num 11:8"
E07252,millstone,9,9,,"Deu 24:6; Jdg 9:53; 2Sa 11:21; Job 41:24; Mat 18:6; Mar 9:42; Luk 17:2; Rev 18:21; Rev 18:22"
E07253,millstones,2,2,,"Isa 47:2; Jer 25:10"
E07254,mincing,1,1,,"Isa 3:16"
E07255,mind,95,92,,"Gen 23:8; Gen 26:35; Lev 24:12; Num 16:28; Num 24:13; Deu 18:6; Deu 28:65; Deu 30:1; 1Sa 2:35; 1Sa 9:20; 1Ch 22:7; 1Ch 28:9; Neh 4:6; Job 23:13; Job 34:33; Psa 31:12; Pro 21:27; Pro 29:11; Isa 26:3; Isa 46:8; Isa 65:17; Jer 3:16; Jer 15:1; Jer 19:5; Jer 32:35; Jer 44:21; Jer 51:50; Lam 3:21; Eze 11:5; Eze 20:32; Eze 23:17; Eze 23:18; Eze 23:22; Eze 23:28; Eze 38:10; Dan 2:29; Dan 5:20; Hab 1:11; Mat 22:37; Mar 5:15; Mar 12:30; Mar 14:72; Luk 1:29; Luk 8:35; Luk 10:27; Luk 12:29; Act 17:11; Act 20:19; Rom 1:28; Rom 7:23; Rom 7:25; Rom 8:5; Rom 8:7; Rom 8:27; Rom 11:34; Rom 12:2; Rom 12:16; Rom 14:5; Rom 15:6; Rom 15:15; 1Co 1:10; 1Co 2:16; 2Co 7:7; 2Co 8:12; 2Co 8:19; 2Co 9:2; 2Co 13:11; Eph 2:3; Eph 4:17; Eph 4:23; Phi 1:27; Phi 2:2; Phi 2:3; Phi 2:5; Phi 3:16; Phi 3:19; Phi 4:2; Col 1:21; Col 2:18; Col 3:12; 2Th 2:2; 2Ti 1:7; Tit 1:15; Tit 3:1; Phm 1:14; Heb 8:10; 1Pe 1:13; 1Pe 3:8; 1Pe 4:1; 1Pe 5:2; Rev 17:9; Rev 17:13"
E07256,minded,15,13,,"Rut 1:18; 2Ch 24:4; Ezr 7:13; Mat 1:19; Act 27:39; Rom 8:6; 2Co 1:15; 2Co 1:17; Gal 5:10; Phi 3:15; Tit 2:6; Jam 1:8; Jam 4:8"
E07257,mindful,10,10,,"1Ch 16:15; Neh 9:17; Psa 8:4; Psa 111:5; Psa 115:12; Isa 17:10; 2Ti 1:4; Heb 2:6; Heb 11:15; 2Pe 3:2"
E07258,minding,1,1,,"Act 20:13"
E07259,minds,16,16,,"Jdg 19:30; 2Sa 17:8; 2Ki 9:15; Eze 24:25; Eze 36:5; Act 14:2; Act 28:6; 2Co 3:14; 2Co 4:4; 2Co 11:3; Phi 4:7; 1Ti 6:5; 2Ti 3:8; Heb 10:16; Heb 12:3; 2Pe 3:1"
E07260,mine,650,588,,"Gen 14:22; Gen 15:3; Gen 24:33; Gen 24:45; Gen 30:25; Gen 30:30; Gen 31:10; Gen 31:40; Gen 31:42; Gen 31:43; Gen 41:13; Gen 44:21; Gen 48:5; Gen 49:6; Exo 7:4; Exo 7:5; Exo 7:17; Exo 13:2; Exo 17:9; Exo 18:4; Exo 19:5; Exo 20:26; Exo 21:14; Exo 23:23; Exo 32:34; Exo 33:23; Exo 34:19; Lev 18:4; Lev 18:30; Lev 20:26; Lev 22:9; Lev 25:23; Num 3:12; Num 3:13; Num 3:45; Num 8:14; Num 8:17; Num 10:30; Num 12:7; Num 14:28; Num 16:28; Num 18:8; Num 22:29; Num 23:11; Num 24:10; Num 24:13; Deu 8:17; Deu 10:3; Deu 26:13; Deu 29:19; Deu 32:22; Deu 32:23; Deu 32:41; Deu 32:42; Jos 14:7; Jdg 6:36; Jdg 6:37; Jdg 7:2; Jdg 8:7; Jdg 11:30; Jdg 16:17; Jdg 17:2; Jdg 19:23; Rut 4:6; 1Sa 2:1; 1Sa 2:28; 1Sa 2:29; 1Sa 2:33; 1Sa 2:35; 1Sa 12:3; 1Sa 14:24; 1Sa 14:29; 1Sa 14:43; 1Sa 15:14; 1Sa 17:46; 1Sa 18:17; 1Sa 19:17; 1Sa 20:1; 1Sa 21:3; 1Sa 21:4; 1Sa 23:7; 1Sa 24:6; 1Sa 24:10; 1Sa 24:11; 1Sa 24:12; 1Sa 24:13; 1Sa 25:33; 1Sa 26:11; 1Sa 26:18; 1Sa 26:23; 1Sa 26:24; 1Sa 28:2; 2Sa 5:19; 2Sa 5:20; 2Sa 6:22; 2Sa 11:11; 2Sa 14:5; 2Sa 14:30; 2Sa 16:12; 2Sa 18:12"
E07261,mingle,2,2,,"Isa 5:22; Dan 2:43"
E07262,mingled,55,52,,"Exo 9:24; Exo 29:40; Lev 2:4; Lev 2:5; Lev 7:10; Lev 7:12; Lev 9:4; Lev 14:10; Lev 14:21; Lev 19:19; Lev 23:13; Num 6:15; Num 7:13; Num 7:19; Num 7:25; Num 7:31; Num 7:37; Num 7:43; Num 7:49; Num 7:55; Num 7:61; Num 7:67; Num 7:73; Num 7:79; Num 8:8; Num 15:4; Num 15:6; Num 15:9; Num 28:5; Num 28:9; Num 28:12; Num 28:13; Num 28:20; Num 28:28; Num 29:3; Num 29:9; Num 29:14; Ezr 9:2; Psa 102:9; Psa 106:35; Pro 9:2; Pro 9:5; Isa 19:14; Jer 25:20; Jer 25:24; Jer 50:37; Eze 30:5; Mat 27:34; Mar 15:23; Luk 13:1; Rev 8:7; Rev 15:2"
E07263,miniamin,3,3,,"2Ch 31:15; Neh 12:17; Neh 12:41"
E07264,minish,1,1,,"Exo 5:19"
E07265,minished,1,1,,"Psa 107:39"
E07266,minister,100,98,,"Exo 24:13; Exo 28:1; Exo 28:3; Exo 28:4; Exo 28:35; Exo 28:41; Exo 28:43; Exo 29:1; Exo 29:30; Exo 29:44; Exo 30:20; Exo 30:30; Exo 31:10; Exo 35:19; Exo 39:26; Exo 39:41; Exo 40:13; Exo 40:15; Lev 7:35; Lev 16:32; Num 1:50; Num 3:3; Num 3:6; Num 3:31; Num 4:9; Num 4:12; Num 4:14; Num 8:26; Num 16:9; Num 18:2; Deu 10:8; Deu 17:12; Deu 18:5; Deu 18:7; Deu 21:5; Jos 1:1; 1Sa 2:11; 1Ki 8:11; 1Ch 15:2; 1Ch 16:4; 1Ch 16:37; 1Ch 23:13; 1Ch 26:12; 2Ch 5:14; 2Ch 8:14; 2Ch 13:10; 2Ch 23:6; 2Ch 24:14; 2Ch 29:11; 2Ch 31:2; Neh 10:36; Neh 10:39; Psa 9:8; Isa 60:7; Isa 60:10; Jer 33:22; Eze 40:46; Eze 42:14; Eze 43:19; Eze 44:11; Eze 44:15; Eze 44:16; Eze 44:17; Eze 44:27; Eze 45:4; Mat 20:26; Mat 20:28; Mat 25:44; Mar 10:43; Mar 10:45; Luk 4:20; Act 13:5; Act 24:23; Act 26:16; Rom 13:4; Rom 15:8; Rom 15:16; Rom 15:25; Rom 15:27; 1Co 9:13; 2Co 9:10; Gal 2:17; Eph 3:7; Eph 4:29; Eph 6:21; Col 1:7; Col 1:23; Col 1:25; Col 4:7; 1Th 3:2; 1Ti 1:4; 1Ti 4:6; Heb 1:14; Heb 6:10; Heb 8:2; 1Pe 1:12; 1Pe 4:10; 1Pe 4:11"
E07267,ministered,37,37,,"Num 3:4; Deu 10:6; 1Sa 2:18; 1Sa 3:1; 2Sa 13:17; 1Ki 1:4; 1Ki 1:15; 1Ki 19:21; 2Ki 25:14; 1Ch 6:32; 1Ch 28:1; 2Ch 22:8; Est 2:2; Est 6:3; Jer 52:18; Eze 44:12; Eze 44:19; Dan 7:10; Mat 4:11; Mat 8:15; Mat 20:28; Mar 1:13; Mar 1:31; Mar 10:45; Mar 15:41; Luk 4:39; Luk 8:3; Act 13:2; Act 19:22; Act 20:34; 2Co 3:3; Phi 2:25; Col 2:19; 2Ti 1:18; Phm 1:13; Heb 6:10; 2Pe 1:11"
E07268,ministereth,2,2,,"2Co 9:10; Gal 3:5"
E07269,ministering,9,9,,"1Ch 9:28; Eze 44:11; Mat 27:55; Rom 12:7; Rom 15:16; 2Co 8:4; 2Co 9:1; Heb 1:14; Heb 10:11"
E07270,ministers,26,24,,"1Ki 10:5; 2Ch 9:4; Ezr 7:24; Ezr 8:17; Psa 103:21; Psa 104:4; Isa 61:6; Jer 33:21; Eze 44:11; Eze 45:4; Eze 45:5; Eze 46:24; Joe 1:9; Joe 1:13; Joe 2:17; Luk 1:2; Rom 13:6; 1Co 3:5; 1Co 4:1; 2Co 3:6; 2Co 6:4; 2Co 11:15; 2Co 11:23; Heb 1:7"
E07271,ministration,7,6,,"Luk 1:23; Act 6:1; 2Co 3:7; 2Co 3:8; 2Co 3:9; 2Co 9:13"
E07272,ministry,22,22,,"Num 4:12; Num 4:47; 2Ch 7:6; Hos 12:10; Act 1:17; Act 1:25; Act 6:4; Act 12:25; Act 20:24; Act 21:19; Rom 12:7; 1Co 16:15; 2Co 4:1; 2Co 5:18; 2Co 6:3; Eph 4:12; Col 4:17; 1Ti 1:12; 2Ti 4:5; 2Ti 4:11; Heb 8:6; Heb 9:21"
E07273,minni,1,1,,"Jer 51:27"
E07274,minnith,2,2,,"Jdg 11:33; Eze 27:17"
E07275,minstrel,2,1,,"2Ki 3:15"
E07276,minstrels,1,1,,"Mat 9:23"
E07277,mint,2,2,,"Mat 23:23; Luk 11:42"
E07278,miphkad,1,1,,"Neh 3:31"
E07279,miracle,10,10,,"Exo 7:9; Mar 6:52; Mar 9:39; Luk 23:8; Joh 4:54; Joh 6:14; Joh 10:41; Joh 12:18; Act 4:16; Act 4:22"
E07280,miracles,27,27,,"Num 14:22; Deu 11:3; Deu 29:3; Jdg 6:13; Joh 2:11; Joh 2:23; Joh 3:2; Joh 6:2; Joh 6:26; Joh 7:31; Joh 9:16; Joh 11:47; Joh 12:37; Act 2:22; Act 6:8; Act 8:6; Act 8:13; Act 15:12; Act 19:11; 1Co 12:10; 1Co 12:28; 1Co 12:29; Gal 3:5; Heb 2:4; Rev 13:14; Rev 16:14; Rev 19:20"
E07281,mire,15,14,,"2Sa 22:43; Job 8:11; Job 30:19; Job 41:30; Psa 69:2; Psa 69:14; Isa 10:6; Isa 57:20; Jer 38:6; Jer 38:22; Mic 7:10; Zec 9:3; Zec 10:5; 2Pe 2:22"
E07282,miriam,15,13,,"Exo 15:20; Exo 15:21; Num 12:1; Num 12:4; Num 12:5; Num 12:10; Num 12:15; Num 20:1; Num 26:59; Deu 24:9; 1Ch 4:17; 1Ch 6:3; Mic 6:4"
E07283,mirma,1,1,,"1Ch 8:10"
E07284,mirth,15,15,,"Gen 31:27; Neh 8:12; Psa 137:3; Pro 14:13; Ecc 2:1; Ecc 2:2; Ecc 7:4; Ecc 8:15; Isa 24:8; Isa 24:11; Jer 7:34; Jer 16:9; Jer 25:10; Eze 21:10; Hos 2:11"
E07285,miry,4,4,,"Psa 40:2; Eze 47:11; Dan 2:41; Dan 2:43"
E07286,miscarrying,1,1,,"Hos 9:14"
